"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Oct 27, 2021 6:34:13 AM PDT","14949709291","Order","112-7967105-3745047","2N-TLS9-VFZG","$2 Off Intro Offer! Happy Glider 1 lb 8 oz Bag of Nutrient Dense Premium Sugar Glider Food. New Flavors, Just Released 2021! (Honey 'N Nectar)","1","amazon.com","Standard Orders","Amazon","BROOKLYN","NY","11206-2658","MarketplaceFacilitator","17.90","1.59","0","0","0","0","0","0","-1.59","-2.69","-4.95","0","0","10.26"
"Oct 27, 2021 6:42:21 AM PDT","14949709291","Order","112-8664875-8455406","J1-TXID-HJ65","SunCoast Linking Monkey Ear Savers","1","amazon.com","Standard Orders","Seller","RIXEYVILLE","VA","22737-1958","MarketplaceFacilitator","5.99","0.32","1.99","0.11","0","0","0","0","-0.43","-1.20","0","0","0","6.78"
"Oct 27, 2021 6:42:25 AM PDT","14949709291","Order","113-2682073-1289004","BonderSleeperB","Bonding & Sleeping Pouch (Black) Combo Bundle for Sugar Gliders and Small Pets","1","amazon.com","Standard Orders","Seller","WESTPORT","MA","02790-1135","MarketplaceFacilitator","28.95","1.81","0","0","0","0","0","0","-1.81","-4.34","0","0","0","24.61"
"Oct 27, 2021 7:19:57 AM PDT","14949709291","Order","114-4879469-2399416","Toy6Pack v2","Sugar Glider Toy Six Pack: 6 Toys in 1 Bundle","1","amazon.com","Standard Orders","Amazon","MIDVALE","UT","84047-6408","MarketplaceFacilitator","29.75","2.16","0","0","0","0","0","0","-2.16","-4.46","-3.64","0","0","21.65"
"Oct 27, 2021 7:25:54 AM PDT","14949709291","Order","111-4711133-1617025","SR Running Wheel + Nail O Matic","Nail-O-Matic Insert PLUS Wodent Wheel Senior & Tail Shield","1","amazon.com","Standard Orders","Amazon","ARLINGTON","WA","98223-8433","MarketplaceFacilitator","39.69","3.65","0","0","0","0","0","0","-3.65","-5.95","-6.88","0","0","26.86"
"Oct 27, 2021 7:30:11 AM PDT","14949709291","Order","111-1827582-1129055","StainlessCup5oz3pack","Stainless Steel 5 oz Hanging pet Bowl/Cup/Dish for Food and Water (3 Pack)","1","amazon.com","Standard Orders","Amazon","NEW BRITAIN","CT","06051","MarketplaceFacilitator","16.75","1.06","0","0","0","0","0","0","-1.06","-2.51","-3.64","0","0","10.60"
"Oct 27, 2021 7:32:53 AM PDT","14949709291","Order","114-9749095-9374662","Spikes Premium 1.5 lb","Suncoast Sugar Gliders Spike's Delite Hedgehog Premium Diet Food 1.5 lb","1","amazon.com","Standard Orders","Amazon","HENRICO","VA","23231-3426","MarketplaceFacilitator","21.50","1.29","5.91","0","0","0","-5.91","0","-1.29","-3.23","-4.95","0","0","13.32"
"Oct 27, 2021 7:33:34 AM PDT","14949709291","Order","114-9721746-2084215","EW-EU5F-NGAL","New Wholesome Balance Real Chicken Sugar Glider Food - Honey/Yogurt Flavor Protein NO Filler NO Soy Small Pellet High Protein Kibble Sugarglider Dry F","1","amazon.com","Standard Orders","Amazon","LYONS","GA","30436-2671","MarketplaceFacilitator","17.90","1.43","0","0","0","0","0","0","-1.43","-2.69","-4.95","0","0","10.26"
"Oct 27, 2021 7:33:34 AM PDT","14949709291","Order","114-9721746-2084215","Diced Papaya 8 oz","Diced Papaya 8 oz.","1","amazon.com","Standard Orders","Amazon","LYONS","GA","30436-2671","MarketplaceFacilitator","8.47","0.68","0","0","0","0","0","0","-0.68","-1.27","-3.64","0","0","3.56"
"Oct 27, 2021 7:33:45 AM PDT","14949709291","Order","114-4096606-1159400","Happy Glider Fruity 1.5 lb","Happy Glider Fruity Flavor Sugar Glider Food 1.5 lb","1","amazon.com","Standard Orders","Amazon","Caguas","PR","00727","MarketplaceFacilitator","17.90","2.06","0","0","0","0","0","0","-2.06","-2.69","-4.95","0","0","10.26"
"Oct 27, 2021 8:02:38 AM PDT","14949709291","Order","111-4947272-7153819","WodentWheelSenior","Suncoast Sugar Gliders Wodent Wheel Senior & Tail Shield - 11"" Running Wheel for Small Pets","1","amazon.com","Standard Orders","Amazon","GRETNA","NE","68028-4284","MarketplaceFacilitator","26.99","1.48","0","0","0","0","0","0","-1.48","-4.05","-7.18","0","0","15.76"
"Oct 27, 2021 8:04:12 AM PDT","14949709291","Order","113-6388044-6170607","WodentWheelSenior","Suncoast Sugar Gliders Wodent Wheel Senior & Tail Shield - 11"" Running Wheel for Small Pets","1","amazon.com","Standard Orders","Amazon","BELLEVUE","NE","68157-2278","MarketplaceFacilitator","26.99","1.89","0","0","0","0","0","0","-1.89","-4.05","-7.18","0","0","15.76"
"Oct 27, 2021 8:19:19 AM PDT","14949709291","Order","114-8121060-1911431","Happy Glider Fruity 1.5 lb","Happy Glider Fruity Flavor Sugar Glider Food 1.5 lb","1","amazon.com","Standard Orders","Amazon","ROSEVILLE","MI","48066-4463","MarketplaceFacilitator","17.90","1.07","0","0","0","0","0","0","-1.07","-2.69","-4.95","0","0","10.26"
"Oct 27, 2021 8:53:20 AM PDT","14949709291","Order","111-4060681-7719415","Chicken Sweet Potato 1.5","Wholesome Balance Real Chicken Sugar Glider Food - Sweet Potato Flavor NO Filler NO Soy Small Kibble 1.5lb","1","amazon.com","Standard Orders","Amazon","Windham","Nh","03087","","17.90","0","0","0","0","0","0","0","0","-2.69","-4.95","0","0","10.26"
"Oct 27, 2021 8:53:20 AM PDT","14949709291","Order","111-4060681-7719415","2N-TLS9-VFZG","$2 Off Intro Offer! Happy Glider 1 lb 8 oz Bag of Nutrient Dense Premium Sugar Glider Food. New Flavors, Just Released 2021! (Honey 'N Nectar)","1","amazon.com","Standard Orders","Amazon","Windham","Nh","03087","","17.90","0","0","0","0","0","0","0","0","-2.69","-4.95","0","0","10.26"
"Oct 27, 2021 8:59:53 AM PDT","14949709291","Order","114-6574652-4815404","Spikes Premium 1.5 lb","Suncoast Sugar Gliders Spike's Delite Hedgehog Premium Diet Food 1.5 lb","1","amazon.com","Standard Orders","Amazon","BOULDER","CO","80304-2627","MarketplaceFacilitator","21.50","1.90","0","0","0","0","0","0","-1.90","-3.23","-4.95","0","0","13.32"
"Oct 27, 2021 9:01:03 AM PDT","14949709291","Order","114-9952931-8222667","Mango","Suncoast Sugar Gliders Diced Mango 8 oz.","1","amazon.com","Standard Orders","Amazon","MIDLAND","TX","79703-6036","MarketplaceFacilitator","8.87","0.73","0","0","0","0","0","0","-0.73","-1.33","-3.64","0","0","3.90"
"Oct 27, 2021 9:14:41 AM PDT","14949709291","Order","111-6618039-3701807","Spikes Premium 1.5 lb","Suncoast Sugar Gliders Spike's Delite Hedgehog Premium Diet Food 1.5 lb","1","amazon.com","Standard Orders","Amazon","Lorton","VA","22079","MarketplaceFacilitator","21.50","1.29","0","0","0","0","0","0","-1.29","-3.23","-4.95","0","0","13.32"
"Oct 27, 2021 9:20:42 AM PDT","14949709291","Order","111-3882213-5761029","51-DWHI-AT9Z","Original Sugar Glider Bonding Potion - 2 oz. Spray","1","amazon.com","Standard Orders","Amazon","KILLEEN","TX","76543-3939","MarketplaceFacilitator","16.27","1.34","0","0","0","0","0","0","-1.34","-2.44","-3.47","0","0","10.36"
"Oct 27, 2021 9:37:38 AM PDT","14949709291","Order","111-7368636-0669818","Happy Glider Fruity 1.5 lb","Happy Glider Fruity Flavor Sugar Glider Food 1.5 lb","1","amazon.com","Standard Orders","Amazon","POWDER SPRINGS","GA","30127-5752","MarketplaceFacilitator","17.90","1.25","0","0","0","0","0","0","-1.25","-2.69","-4.95","0","0","10.26"
"Oct 27, 2021 9:38:51 AM PDT","14949709291","Order","114-8215150-4760249","Happy Glider Fruity 1.5 lb","Happy Glider Fruity Flavor Sugar Glider Food 1.5 lb","1","amazon.com","Standard Orders","Amazon","DENTON","TX","76201-9098","MarketplaceFacilitator","17.90","1.40","0","0","0","0","-0.90","0","-1.40","-2.55","-4.95","0","0","9.50"
"Oct 27, 2021 9:39:08 AM PDT","14949709291","Order","113-2667229-7854665","Diced Papaya 8 oz","Diced Papaya 8 oz.","1","amazon.com","Standard Orders","Amazon","HONOLULU","HI","96822-3865","MarketplaceFacilitator","8.47","0.40","2.80","0","0","0","-2.80","0","-0.40","-1.27","-3.64","0","0","3.56"
"Oct 27, 2021 10:04:39 AM PDT","14949709291","Order","114-5799427-3835421","Happy Glider Fruity 1.5 lb","Happy Glider Fruity Flavor Sugar Glider Food 1.5 lb","1","amazon.com","Standard Orders","Amazon","BATON ROUGE","LA","70817-4866","MarketplaceFacilitator","17.90","1.78","0","0","0","0","0","0","-1.78","-2.69","-4.95","0","0","10.26"
"Oct 27, 2021 10:20:33 AM PDT","14949709291","Order","111-3641972-9725868","Happy Glider Fruity 1.5 lb","Happy Glider Fruity Flavor Sugar Glider Food 1.5 lb","1","amazon.com","Standard Orders","Amazon","HOLLAND","MI","49423-4049","MarketplaceFacilitator","17.90","1.07","0","0","0","0","0","0","-1.07","-2.69","-4.95","0","0","10.26"
"Oct 27, 2021 10:23:09 AM PDT","14949709291","FBA Inventory Fee","","","FBA Amazon-Partnered Carrier Shipment Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-28.05","-28.05"
"Oct 27, 2021 10:28:45 AM PDT","14949709291","Order","111-5050782-7525837","Happy Glider Fruity 1.5 lb","Happy Glider Fruity Flavor Sugar Glider Food 1.5 lb","1","amazon.com","Standard Orders","Amazon","SALT LAKE CITY","UT","84129-7454","MarketplaceFacilitator","17.90","1.30","0","0","0","0","0","0","-1.30","-2.69","-4.95","0","0","10.26"
"Oct 27, 2021 10:31:18 AM PDT","14949709291","Order","111-3528684-8128219","Mango","Suncoast Sugar Gliders Diced Mango 8 oz.","1","amazon.com","Standard Orders","Amazon","HOLLAND","MI","49423-4049","MarketplaceFacilitator","8.87","0.53","0","0","0","0","0","0","-0.53","-1.33","-3.64","0","0","3.90"
"Oct 27, 2021 10:31:29 AM PDT","14949709291","Order","111-8746712-3943424","Happy Glider Fruity 1.5 lb","Happy Glider Fruity Flavor Sugar Glider Food 1.5 lb","1","amazon.com","Standard Orders","Amazon","MADISON","AL","35758-7566","MarketplaceFacilitator","17.90","1.43","0","0","0","0","0","0","-1.43","-2.69","-4.95","0","0","10.26"
"Oct 27, 2021 10:42:36 AM PDT","14949709291","FBA Inventory Fee","","","FBA Amazon-Partnered Carrier Shipment Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-3.78","-3.78"
"Oct 27, 2021 10:44:02 AM PDT","14949709291","Order","113-0484002-4872253","SR Running Wheel + Nail O Matic","Nail-O-Matic Insert PLUS Wodent Wheel Senior & Tail Shield","1","amazon.com","Standard Orders","Amazon","MAPLETON","UT","84664-4303","MarketplaceFacilitator","39.69","2.84","0","0","0","0","0","0","-2.84","-5.95","-6.88","0","0","26.86"
"Oct 27, 2021 10:44:54 AM PDT","14949709291","Order","112-3288233-2786616","GT-HDM7-FFC4","Suncoast Sugar Gliders Spike's Delite Hedgehog Premium Diet Food 3 lb","1","amazon.com","Standard Orders","Amazon","GREAT FALLS","MT","59405-1221","","39.75","0","0","0","0","0","0","0","0","-5.96","-5.98","0","0","27.81"
"Oct 27, 2021 10:44:59 AM PDT","14949709291","Order","114-8541768-3001853","Chicken/BrownRice","1.5 LB Bag Wholesome Balance Chicken & Brown Rice Blend Sugar Glider Food - New Lower Price!","1","amazon.com","Standard Orders","Amazon","ALBUQUERQUE","NM","87112-2830","MarketplaceFacilitator","17.90","1.41","0","0","0","0","0","0","-1.41","-2.69","-4.95","0","0","10.26"
"Oct 27, 2021 10:50:21 AM PDT","14949709291","FBA Inventory Fee","","","FBA Amazon-Partnered Carrier Shipment Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-6.73","-6.73"
